,Date,Year,Month,Day,Open,High,Low,Close,Volume,Dividends,Stock Splits
199,2021-04-27 00:00:00-04:00,2021,4,27,252.459719495277,254.01360043254778,251.05063220979886,252.8361358642578,31014200,0.0,0.0
200,2021-04-28 00:00:00-04:00,2021,4,28,247.15144095800966,247.59542369534182,244.13058229538743,245.6844482421875,46903100,0.0,0.0
201,2021-04-29 00:00:00-04:00,2021,4,29,246.55305825880825,247.17074322966292,240.31828815853044,243.70590209960938,40589000,0.0,0.0
202,2021-04-30 00:00:00-04:00,2021,4,30,241.03252179901702,244.25606517378202,240.89740365536738,243.38743591308594,30945100,0.0,0.0
203,2021-05-03 00:00:00-04:00,2021,5,3,244.56489758590888,245.48178647191602,242.36439371303774,243.07859802246094,19626600,0.0,0.0
204,2021-05-04 00:00:00-04:00,2021,5,4,242.2196305734956,242.45126798676034,237.19127700382506,239.15049743652344,32756100,0.0,0.0
205,2021-05-05 00:00:00-04:00,2021,5,5,240.37623427424475,240.8008955244394,237.24921002603656,237.8765411376953,21901300,0.0,0.0
206,2021-05-06 00:00:00-04:00,2021,5,6,237.85723506591287,241.14834503823036,236.1586047867041,241.0228729248047,26491100,0.0,0.0
207,2021-05-07 00:00:00-04:00,2021,5,7,243.3584957193326,245.4335423442591,242.41266866465028,243.65769958496094,27032900,0.0,0.0
208,2021-05-10 00:00:00-04:00,2021,5,10,242.12308271255597,242.95309827027836,238.50383139576158,238.56173706054688,29299900,0.0,0.0
209,2021-05-11 00:00:00-04:00,2021,5,11,236.02344939541925,238.00197642673814,234.11248879198368,237.64486694335938,33641600,0.0,0.0
210,2021-05-12 00:00:00-04:00,2021,5,12,233.7264492906363,235.85940145666098,229.76940956850882,230.66697692871094,36684400,0.0,0.0
211,2021-05-13 00:00:00-04:00,2021,5,13,233.3693622947048,237.03687378235696,233.00260672790753,234.5564727783203,29624300,0.0,0.0
212,2021-05-14 00:00:00-04:00,2021,5,14,237.01758412439983,240.49205731653723,236.93072560812067,239.4979705810547,23901100,0.0,0.0
213,2021-05-17 00:00:00-04:00,2021,5,17,237.95372823274968,237.99232710284414,235.0293741579172,236.63148498535156,24970200,0.0,0.0
214,2021-05-18 00:00:00-04:00,2021,5,18,237.68350018460333,237.81861832476685,234.43098933096988,234.60472106933594,20168000,0.0,0.0
215,2021-05-19 00:00:00-04:00,2021,5,19,231.4994866163232,235.29154533892452,230.8126675990261,235.1851348876953,25739800,0.56,0.0
216,2021-05-20 00:00:00-04:00,2021,5,20,235.99771295656814,239.85747908264446,235.90097082235815,238.43545532226562,21800700,0.0,0.0
217,2021-05-21 00:00:00-04:00,2021,5,21,239.48987585473117,240.22506584022102,236.75223895552327,237.16819763183594,21863100,0.0,0.0
218,2021-05-24 00:00:00-04:00,2021,5,24,239.70268954127087,242.96271041697577,239.43182928749044,242.59510803222656,21411500,0.0,0.0
219,2021-05-25 00:00:00-04:00,2021,5,25,243.55278085132517,244.5007916572759,242.63378972999098,243.50440979003906,17704300,0.0,0.0
220,2021-05-26 00:00:00-04:00,2021,5,26,243.2239282771189,244.68465499083965,242.56612891100883,243.281982421875,17771600,0.0,0.0
221,2021-05-27 00:00:00-04:00,2021,5,27,242.9723901943247,243.2722701493951,241.11505632611494,241.173095703125,24426200,0.0,0.0
222,2021-05-28 00:00:00-04:00,2021,5,28,242.807946487655,243.85269958248085,241.41494236122048,241.53102111816406,18270200,0.0,0.0
223,2021-06-01 00:00:00-04:00,2021,6,1,243.03043902441425,243.08847840368188,238.89981241823648,239.325439453125,23213300,0.0,0.0
224,2021-06-02 00:00:00-04:00,2021,6,2,240.03162651736798,241.13441901461294,237.81635845240393,239.2287139892578,19406700,0.0,0.0
225,2021-06-03 00:00:00-04:00,2021,6,3,237.21658469268877,238.30002574663683,235.06903920305788,237.6905975341797,25307700,0.0,0.0
226,2021-06-04 00:00:00-04:00,2021,6,4,239.67370569685207,243.4367448861745,239.43186509404015,242.6048126220703,25281100,0.0,0.0
227,2021-06-07 00:00:00-04:00,2021,6,7,241.82126043169774,245.7971206803455,241.656810586958,245.52626037597656,23079200,0.0,0.0
228,2021-06-08 00:00:00-04:00,2021,6,8,246.83218619035304,247.6544501102256,244.2686670500775,244.32672119140625,22455000,0.0,0.0
229,2021-06-09 00:00:00-04:00,2021,6,9,245.52626696989583,247.1901316047214,244.94585834242315,245.31344604492188,17937600,0.0,0.0
230,2021-06-10 00:00:00-04:00,2021,6,10,245.9905831313682,249.0571202295339,245.39082315479712,248.84429931640625,24563600,0.0,0.0
231,2021-06-11 00:00:00-04:00,2021,6,11,249.56982664049914,250.05350786087087,248.2348617488238,249.47311401367188,18999700,0.0,0.0
232,2021-06-14 00:00:00-04:00,2021,6,14,249.48275045554263,251.4658610360134,248.41864593938234,251.40782165527344,19150500,0.0,0.0
233,2021-06-15 00:00:00-04:00,2021,6,15,251.291734237546,251.50455515844905,249.26995024974664,249.92774963378906,18038900,0.0,0.0
234,2021-06-16 00:00:00-04:00,2021,6,16,250.93378234700253,252.07526281054376,246.1163220795132,248.97972106933594,27220000,0.0,0.0
235,2021-06-17 00:00:00-04:00,2021,6,17,247.71243465446503,253.2070446216364,247.65439528676288,252.38478088378906,27565500,0.0,0.0
236,2021-06-18 00:00:00-04:00,2021,6,18,251.15632915614597,253.73917048423962,250.30504543758488,250.9628448486328,37202200,0.0,0.0
237,2021-06-21 00:00:00-04:00,2021,6,21,251.34009426995223,254.91931727206614,249.50211169896875,254.05838012695312,26696100,0.0,0.0
238,2021-06-22 00:00:00-04:00,2021,6,22,254.14541140900315,257.11522060060247,253.83584840394232,256.8443603515625,24694100,0.0,0.0
239,2021-06-23 00:00:00-04:00,2021,6,23,257.3086234421673,258.1212040254014,255.79954099879708,256.61212158203125,19518700,0.0,0.0
240,2021-06-24 00:00:00-04:00,2021,6,24,257.47316949097063,259.10801424243357,256.8056871002997,257.9858703613281,21446900,0.0,0.0
241,2021-06-25 00:00:00-04:00,2021,6,25,257.5409216930038,258.5276207872366,256.1188976775025,256.3703918457031,25611100,0.0,0.0
242,2021-06-28 00:00:00-04:00,2021,6,28,257.50222011018576,260.12376415677653,257.2313597974926,259.94964599609375,19590000,0.0,0.0
243,2021-06-29 00:00:00-04:00,2021,6,29,260.0947191278828,262.7839853710794,259.23378195844055,262.5421447753906,19937800,0.0,0.0
244,2021-06-30 00:00:00-04:00,2021,6,30,261.85530334514743,262.503419554068,260.8008819807484,262.0584411621094,21656500,0.0,0.0
245,2021-07-01 00:00:00-04:00,2021,7,1,260.8105550251696,262.9677837431567,260.80090147610525,262.7356262207031,16725300,0.0,0.0
246,2021-07-02 00:00:00-04:00,2021,7,2,263.9158178662931,268.9267480285578,263.60625481216545,268.5881652832031,26458000,0.0,0.0
247,2021-07-06 00:00:00-04:00,2021,7,6,268.95581982561964,270.2520821541563,265.3475467356974,268.597900390625,31565600,0.0,0.0
248,2021-07-07 00:00:00-04:00,2021,7,7,270.28106129192366,271.5289671123021,268.10449579016444,270.79376220703125,23260000,0.0,0.0
249,2021-07-08 00:00:00-04:00,2021,7,8,267.8626752532348,269.63296519274246,265.8989305231192,268.36572265625,24618600,0.0,0.0
250,2021-07-09 00:00:00-04:00,2021,7,9,266.721137351801,268.9750785451048,266.3341983320282,268.8686828613281,23916700,0.0,0.0
251,2021-07-12 00:00:00-04:00,2021,7,12,270.04886399300807,270.6389408273715,267.55305271970633,268.2689208984375,18931700,0.0,0.0
252,2021-07-13 00:00:00-04:00,2021,7,13,268.46241397623965,273.6184723184139,268.33668165702954,271.80950927734375,26120100,0.0,0.0
253,2021-07-14 00:00:00-04:00,2021,7,14,273.13479976078486,274.402042236857,271.3935295989676,273.2895812988281,23113700,0.0,0.0
254,2021-07-15 00:00:00-04:00,2021,7,15,272.7961918128015,273.2895560746804,270.6970024536931,271.85784912109375,22604200,0.0,0.0
255,2021-07-16 00:00:00-04:00,2021,7,16,272.8638698018338,274.8276139370805,270.33903904420094,271.5869445800781,26186800,0.0,0.0
256,2021-07-19 00:00:00-04:00,2021,7,19,269.82634363461955,271.21934762770826,265.49257967527933,267.9690246582031,32935600,0.0,0.0
257,2021-07-20 00:00:00-04:00,2021,7,20,268.9557989233247,271.79984707977076,267.2435778991628,270.2037048339844,26259700,0.0,0.0
258,2021-07-21 00:00:00-04:00,2021,7,21,269.79732315685095,272.3318075052571,268.23988411891924,272.2157287597656,24364300,0.0,0.0
259,2021-07-22 00:00:00-04:00,2021,7,22,274.5761049598019,277.07191616470243,274.16982933582995,276.8010559082031,23384100,0.0,0.0
260,2021-07-23 00:00:00-04:00,2021,7,23,277.99093009923706,280.5254148814267,277.1493295288291,280.21588134765625,22768100,0.0,0.0
261,2021-07-26 00:00:00-04:00,2021,7,26,279.56770204369064,280.23518438607294,277.2847412077284,279.6160583496094,23176100,0.0,0.0
262,2021-07-27 00:00:00-04:00,2021,7,27,279.9836498416218,280.1287482752824,273.71516133505776,277.18798828125,33604100,0.0,0.0
263,2021-07-28 00:00:00-04:00,2021,7,28,279.5580315244061,280.68017537470826,274.5664383371537,276.8784484863281,33566900,0.0,0.0
264,2021-07-29 00:00:00-04:00,2021,7,29,276.89776835360453,279.2000952932535,276.74298684690376,277.1492919921875,18168300,0.0,0.0
265,2021-07-30 00:00:00-04:00,2021,7,30,275.8627907992205,277.3041515488227,274.64390454185576,275.61126708984375,20944800,0.0,0.0
266,2021-08-02 00:00:00-04:00,2021,8,2,277.0138561017704,277.41047819028364,274.47937158051684,275.5241394042969,16267400,0.0,0.0
267,2021-08-03 00:00:00-04:00,2021,8,3,276.1045861238973,277.8555096866815,274.7309185417036,277.74908447265625,17879000,0.0,0.0
268,2021-08-04 00:00:00-04:00,2021,8,4,276.8783922608802,278.20367366621304,275.3596266193683,277.158935546875,16191300,0.0,0.0
269,2021-08-05 00:00:00-04:00,2021,8,5,277.51691846775424,280.1771649568676,276.762377008068,280.07073974609375,13900200,0.0,0.0
270,2021-08-06 00:00:00-04:00,2021,8,6,279.09368838290385,280.05136755042815,278.23272182181637,280.0126647949219,16589300,0.0,0.0
271,2021-08-09 00:00:00-04:00,2021,8,9,280.2932231032673,282.03446341401013,278.4165379017834,278.9195556640625,16117600,0.0,0.0
272,2021-08-10 00:00:00-04:00,2021,8,10,279.3742390862678,279.8095639589579,275.8917581909728,277.0912780761719,18616600,0.0,0.0
273,2021-08-11 00:00:00-04:00,2021,8,11,277.8361804592524,279.238867918626,276.53023515596675,277.5846862792969,13955900,0.0,0.0
274,2021-08-12 00:00:00-04:00,2021,8,12,277.27505238840786,280.50603883012514,276.99450906385545,280.35125732421875,14561300,0.0,0.0
275,2021-08-13 00:00:00-04:00,2021,8,13,280.03210735363274,283.34047057422725,279.8579596671062,283.2921142578125,18249000,0.0,0.0
276,2021-08-16 00:00:00-04:00,2021,8,16,283.6209400034158,285.19774519194135,280.5543886861445,284.98492431640625,22507600,0.0,0.0
277,2021-08-17 00:00:00-04:00,2021,8,17,282.84704310258843,283.8530785182627,281.57977148193436,283.5144958496094,20075300,0.0,0.0
278,2021-08-18 00:00:00-04:00,2021,8,18,283.0493007029757,285.74371478122373,281.33377277566484,281.7796325683594,21813000,0.56,0.0
279,2021-08-19 00:00:00-04:00,2021,8,19,279.80248920189575,288.3121898941997,279.754040316295,287.63372802734375,29850500,0.0,0.0
280,2021-08-20 00:00:00-04:00,2021,8,20,290.492942333406,296.4245297530549,288.88404287348874,294.9900817871094,40817600,0.0,0.0
281,2021-08-23 00:00:00-04:00,2021,8,23,293.91422411673074,295.99802885849795,292.5573300693989,295.2711181640625,22830200,0.0,0.0
282,2021-08-24 00:00:00-04:00,2021,8,24,295.6297277308702,296.24033745706305,292.70271126631314,293.3036193847656,18175800,0.0,0.0
283,2021-08-25 00:00:00-04:00,2021,8,25,294.9319124080589,295.2129928490699,291.17138560708065,292.7124328613281,20006100,0.0,0.0
284,2021-08-26 00:00:00-04:00,2021,8,26,291.7237949064107,293.11946582740853,289.7466190833908,289.8822937011719,17666100,0.0,0.0
285,2021-08-27 00:00:00-04:00,2021,8,27,289.7853828134745,291.6075104848054,287.691876313099,290.492919921875,22605700,0.0,0.0
286,2021-08-30 00:00:00-04:00,2021,8,30,291.8498441090429,294.8544147543633,291.79169360955285,294.2438049316406,16348100,0.0,0.0
287,2021-08-31 00:00:00-04:00,2021,8,31,295.0482076794564,295.1257318031816,292.21808912531776,292.5863952636719,26285300,0.0,0.0
288,2021-09-01 00:00:00-04:00,2021,9,1,293.54589386073576,295.79447785628054,292.20837356031564,292.53790283203125,18983800,0.0,0.0
289,2021-09-02 00:00:00-04:00,2021,9,2,292.8965991015238,294.02086175989047,290.93876711303125,291.87890625,16285600,0.0,0.0
290,2021-09-03 00:00:00-04:00,2021,9,3,291.723795856105,293.2842462231373,291.0162883636507,291.86920166015625,14747900,0.0,0.0
291,2021-09-07 00:00:00-04:00,2021,9,7,291.74315447644847,291.8206785924295,289.0196651398195,290.9386901855469,17180400,0.0,0.0
292,2021-09-08 00:00:00-04:00,2021,9,8,290.5510793969682,291.3555143006934,288.3121965936231,290.96783447265625,15046800,0.0,0.0
293,2021-09-09 00:00:00-04:00,2021,9,9,291.55907086974764,292.83844092366724,287.85666491586284,288.0989685058594,19927000,0.0,0.0
294,2021-09-10 00:00:00-04:00,2021,9,10,289.2329150244491,290.68673632669135,286.286495570045,286.6063232421875,19633400,0.0,0.0
295,2021-09-13 00:00:00-04:00,2021,9,13,288.38965085390885,289.3491929500508,285.026476659469,287.8468933105469,23652900,0.0,0.0
296,2021-09-14 00:00:00-04:00,2021,9,14,290.3378305630741,292.11150927882005,288.9227859804773,290.5607604980469,21853400,0.0,0.0
297,2021-09-15 00:00:00-04:00,2021,9,15,293.9238804057243,295.9204591056859,292.5282097213536,295.43585205078125,28356300,0.0,0.0
298,2021-09-16 00:00:00-04:00,2021,9,16,294.4085029702731,295.9107730883911,291.50086048766883,295.82354736328125,19550800,0.0,0.0
299,2021-09-17 00:00:00-04:00,2021,9,17,294.8058832523074,295.12571090987916,290.30871536477906,290.63824462890625,41372500,0.0,0.0
300,2021-09-20 00:00:00-04:00,2021,9,20,287.2073113229122,289.523748107256,280.6069631382969,285.23980712890625,38278700,0.0,0.0
301,2021-09-21 00:00:00-04:00,2021,9,21,286.58701077286617,288.380063343939,285.01688816382256,285.7243957519531,22364100,0.0,0.0
302,2021-09-22 00:00:00-04:00,2021,9,22,287.5949776473581,290.9775261806469,285.4433206601765,289.38800048828125,26626300,0.0,0.0
303,2021-09-23 00:00:00-04:00,2021,9,23,289.64963483710073,291.63651187751225,288.37026514784657,290.3377685546875,18604600,0.0,0.0
304,2021-09-24 00:00:00-04:00,2021,9,24,289.0487925731778,290.5704365513493,287.78879623094576,290.1343078613281,14999000,0.0,0.0
305,2021-09-27 00:00:00-04:00,2021,9,27,287.02312279085345,287.34295047966873,283.9216253531589,285.11376953125,23571700,0.0,0.0
306,2021-09-28 00:00:00-04:00,2021,9,28,280.87822817244177,281.82806861765954,274.0452807489207,274.79156494140625,43186200,0.0,0.0
307,2021-09-29 00:00:00-04:00,2021,9,29,276.32291621370507,277.94148702353476,274.2972625111505,275.25677490234375,26353700,0.0,0.0
308,2021-09-30 00:00:00-04:00,2021,9,30,276.9142066260927,278.9689361892325,272.9501237277574,273.24090576171875,32343600,0.0,0.0
309,2021-10-01 00:00:00-04:00,2021,10,1,273.43470338656726,281.05274232386216,272.63026862075776,280.1998291015625,30086300,0.0,0.0
310,2021-10-04 00:00:00-04:00,2021,10,4,278.5521943769814,278.8914253103499,271.6223177870567,274.3942565917969,31350700,0.0,0.0
311,2021-10-05 00:00:00-04:00,2021,10,5,275.3053401798689,281.45985757328907,275.3053401798689,279.870361328125,24993000,0.0,0.0
312,2021-10-06 00:00:00-04:00,2021,10,6,276.98209706368044,284.5904362119832,276.7204198171607,284.08642578125,28002600,0.0,0.0
313,2021-10-07 00:00:00-04:00,2021,10,7,286.0927159396259,287.5077903411879,284.8715258385162,285.77288818359375,20430500,0.0,0.0
314,2021-10-08 00:00:00-04:00,2021,10,8,287.1007072554327,287.5077903411879,284.71644797623225,285.77288818359375,17685700,0.0,0.0
315,2021-10-11 00:00:00-04:00,2021,10,11,283.9022676599514,288.79678807629915,283.7374882135025,285.17193603515625,19298600,0.0,0.0
316,2021-10-12 00:00:00-04:00,2021,10,12,286.2477230453125,286.3446503825406,283.3497820040376,283.86346435546875,17974100,0.0,0.0
317,2021-10-13 00:00:00-04:00,2021,10,13,285.83103295092565,288.1280664324026,284.4547354370626,287.18792724609375,23416300,0.0,0.0
318,2021-10-14 00:00:00-04:00,2021,10,14,289.9986297551675,293.93363781781864,288.66110916260686,293.4296569824219,27262900,0.0,0.0
319,2021-10-15 00:00:00-04:00,2021,10,15,293.0322699004175,295.07732760746717,291.2682926433192,294.8446960449219,25384800,0.0,0.0
320,2021-10-18 00:00:00-04:00,2021,10,18,294.2243560476535,298.721494467245,293.3714428358164,297.829833984375,22729300,0.0,0.0
321,2021-10-19 00:00:00-04:00,2021,10,19,298.8572372635613,299.7779731077033,297.7620203649493,298.7409362792969,17682100,0.0,0.0
322,2021-10-20 00:00:00-04:00,2021,10,20,299.6907101782224,300.16564524246087,296.68614028593805,297.9461364746094,16537100,0.0,0.0
323,2021-10-21 00:00:00-04:00,2021,10,21,297.71354814413246,301.4449992684376,296.92845740574165,301.1930236816406,16918100,0.0,0.0
324,2021-10-22 00:00:00-04:00,2021,10,22,300.844058481648,301.51281859413734,298.3240958410574,299.6422424316406,17449300,0.0,0.0
325,2021-10-25 00:00:00-04:00,2021,10,25,299.8361271319988,299.87490398656814,297.0254115262291,298.6440124511719,17554500,0.0,0.0
326,2021-10-26 00:00:00-04:00,2021,10,26,301.42569489466507,302.78258921330206,299.0995861229906,300.5630798339844,28107300,0.0,0.0
327,2021-10-27 00:00:00-04:00,2021,10,27,306.2717285345529,316.0607991913037,306.2717285345529,313.22100830078125,52588700,0.0,0.0
328,2021-10-28 00:00:00-04:00,2021,10,28,314.3453123570291,314.8686964465577,311.466744231739,314.3647155761719,26297900,0.0,0.0
329,2021-10-29 00:00:00-04:00,2021,10,29,314.15139247801113,321.7791032348523,313.92846257164115,321.4107971191406,34766000,0.0,0.0
330,2021-11-01 00:00:00-04:00,2021,11,1,321.1588294904815,321.284832079321,316.3224597002652,319.2301025390625,27073200,0.0,0.0
331,2021-11-02 00:00:00-04:00,2021,11,2,320.1411677515006,323.18451480044746,319.8407136897348,322.8743591308594,26487100,0.0,0.0
332,2021-11-03 00:00:00-04:00,2021,11,3,323.6206934906258,324.5899079243073,320.47074658116105,323.7176208496094,21500100,0.0,0.0
333,2021-11-04 00:00:00-04:00,2021,11,4,322.64172939801034,326.17935531417845,319.3657806678688,326.0824279785156,23992200,0.0,0.0
334,2021-11-05 00:00:00-04:00,2021,11,5,328.0887593539688,328.3601381890695,324.12467620856967,325.71417236328125,22570100,0.0,0.0
335,2021-11-08 00:00:00-05:00,2021,11,8,326.9159936378273,327.25522458135265,324.14405475009283,326.61553955078125,20897000,0.0,0.0
336,2021-11-09 00:00:00-05:00,2021,11,9,326.7318064632748,328.2922568095031,324.2312466755597,325.6075439453125,21307400,0.0,0.0
337,2021-11-10 00:00:00-05:00,2021,11,10,324.2700458250661,324.32819631868085,319.7632051014801,320.6160888671875,25500900,0.0,0.0
338,2021-11-11 00:00:00-05:00,2021,11,11,321.05225700459357,323.49466654562343,320.3350478426088,322.1959228515625,16849800,0.0,0.0
339,2021-11-12 00:00:00-05:00,2021,11,12,323.6400630177921,326.84816009306326,323.51406042203826,326.3538513183594,23831000,0.0,0.0
340,2021-11-15 00:00:00-05:00,2021,11,15,327.1485619428337,327.47809121400434,323.7466107128754,325.72381591796875,16723000,0.0,0.0
341,2021-11-16 00:00:00-05:00,2021,11,16,325.345845588492,330.1822450060062,325.1810957230039,329.0579528808594,20886800,0.0,0.0
342,2021-11-17 00:00:00-05:00,2021,11,17,329.1064793756621,332.26218849900704,328.1937488278737,329.28125,19053400,0.62,0.0
343,2021-11-18 00:00:00-05:00,2021,11,18,328.3685486378301,332.51468426530346,327.33930424900313,331.368896484375,22463500,0.0,0.0
344,2021-11-19 00:00:00-05:00,2021,11,19,332.69915140962325,335.0877722203571,332.2719145644923,333.1554870605469,21963400,0.0,0.0
345,2021-11-22 00:00:00-05:00,2021,11,22,334.6216182358595,339.5251215819764,329.698705812508,329.9705810546875,31031100,0.0,0.0
346,2021-11-23 00:00:00-05:00,2021,11,23,327.2713297656087,329.60172350513506,323.88259282379204,327.883056640625,30427600,0.0,0.0
347,2021-11-24 00:00:00-05:00,2021,11,24,326.5236699372593,328.34913114834603,324.22243434130775,328.10638427734375,21661300,0.0,0.0
348,2021-11-26 00:00:00-05:00,2021,11,26,324.64966735700517,328.1257894703954,318.60040473573963,320.1151428222656,24217200,0.0,0.0
349,2021-11-29 00:00:00-05:00,2021,11,29,325.2225541524577,329.1938894536679,325.02834480045965,326.863525390625,28563500,0.0,0.0
350,2021-11-30 00:00:00-05:00,2021,11,30,325.5914992919811,327.9801199785181,319.4451325085839,320.99871826171875,42885600,0.0,0.0
351,2021-12-01 00:00:00-05:00,2021,12,1,325.4070446792567,329.4366368662176,319.83358592760334,320.5035400390625,33337600,0.0,0.0
352,2021-12-02 00:00:00-05:00,2021,12,2,320.7171309796585,323.8145832007806,318.28966244474685,319.9306335449219,30766000,0.0,0.0
353,2021-12-03 00:00:00-05:00,2021,12,3,322.3580576508924,323.0474799549605,308.803083517169,313.63861083984375,41779300,0.0,0.0
354,2021-12-06 00:00:00-05:00,2021,12,6,314.5513771213082,317.949832989311,309.9683154511713,316.72637939453125,30032600,0.0,0.0
355,2021-12-07 00:00:00-05:00,2021,12,7,322.01828739621885,326.05756905237325,320.522958448242,325.203125,31021900,0.0,0.0
356,2021-12-08 00:00:00-05:00,2021,12,8,325.58184120381065,325.7663312135231,321.2026777609349,325.251708984375,24761000,0.0,0.0
357,2021-12-09 00:00:00-05:00,2021,12,9,324.70787358836105,326.7275141779863,322.4843043261446,323.4358825683594,22214200,0.0,0.0
358,2021-12-10 00:00:00-05:00,2021,12,10,325.2614178438245,333.04872727162575,325.0769278400669,332.6020812988281,38095700,0.0,0.0
359,2021-12-13 00:00:00-05:00,2021,12,13,330.7959938410283,333.8157801871928,329.24240801109124,329.5531311035156,28899400,0.0,0.0
360,2021-12-14 00:00:00-05:00,2021,12,14,323.5524185550446,324.93123368391133,314.7067080432587,318.8139953613281,44438700,0.0,0.0
361,2021-12-15 00:00:00-05:00,2021,12,15,319.0761459474689,325.4652594464079,315.08540207377274,324.94091796875,35381100,0.0,0.0
362,2021-12-16 00:00:00-05:00,2021,12,16,325.97021939286674,326.9897740911703,313.64838511563244,315.4738464355469,35034800,0.0,0.0
363,2021-12-17 00:00:00-05:00,2021,12,17,311.57046438037884,315.49326205953525,308.0457751201241,314.4057312011719,47750300,0.0,0.0
364,2021-12-20 00:00:00-05:00,2021,12,20,310.7644933785959,313.43470862429666,308.3564636852517,310.6285705566406,28326500,0.0,0.0
365,2021-12-21 00:00:00-05:00,2021,12,21,313.9105146375976,318.22170092401313,310.52174857188334,317.7944641113281,24740600,0.0,0.0
366,2021-12-22 00:00:00-05:00,2021,12,22,318.7751880271797,323.931129340318,316.2991817268589,323.5330505371094,24831500,0.0,0.0
367,2021-12-23 00:00:00-05:00,2021,12,23,323.0960793086828,326.6304879083412,323.0766702269499,324.97979736328125,19617800,0.0,0.0
368,2021-12-27 00:00:00-05:00,2021,12,27,325.7274562265829,332.5438073945915,325.69832778706945,332.5146789550781,19947000,0.0,0.0
369,2021-12-28 00:00:00-05:00,2021,12,28,333.19432695706956,333.8351822095749,330.4464455990182,331.3494567871094,15661500,0.0,0.0
370,2021-12-29 00:00:00-05:00,2021,12,29,331.39800924802887,334.31097163684433,329.82501429921825,332.0291748046875,15042000,0.0,0.0
371,2021-12-30 00:00:00-05:00,2021,12,30,331.990348520867,333.1749544876973,328.99000062183825,329.4754943847656,15994500,0.0,0.0
372,2021-12-31 00:00:00-05:00,2021,12,31,328.6889648450792,329.51428045591985,326.1061347220108,326.5625,18000800,0.0,0.0
373,2022-01-03 00:00:00-05:00,2022,1,3,325.6206844003455,328.19379550970876,320.2122765756348,325.0380859375,28865100,0.0,0.0
374,2022-01-04 00:00:00-05:00,2022,1,4,325.1157242107018,325.4750144685873,316.65843157459085,319.464599609375,32674300,0.0,0.0
375,2022-01-05 00:00:00-05:00,2022,1,5,316.405930069771,316.6098587525815,306.81259974808444,307.20098876953125,40054300,0.0,0.0
376,2022-01-06 00:00:00-05:00,2022,1,6,304.064788924814,309.4537883788045,302.4529458049941,304.77362060546875,39646100,0.0,0.0
377,2022-01-07 00:00:00-05:00,2022,1,7,305.0356579061824,307.31748401408174,301.0934517930375,304.9288635253906,32720000,0.0,0.0
378,2022-01-10 00:00:00-05:00,2022,1,10,300.5109027560878,305.5891778942772,295.8501747506654,305.1522216796875,44289500,0.0,0.0
379,2022-01-11 00:00:00-05:00,2022,1,11,304.28802804449435,307.4242982983215,300.89929159109613,305.84161376953125,29386800,0.0,0.0
380,2022-01-12 00:00:00-05:00,2022,1,12,310.3956001101081,314.0270840292815,307.88071630388504,309.03619384765625,34372200,0.0,0.0
381,2022-01-13 00:00:00-05:00,2022,1,13,311.17232488368956,311.5704332628309,295.1801616510571,295.9569396972656,45366000,0.0,0.0
382,2022-01-14 00:00:00-05:00,2022,1,14,295.42293023044414,301.8023248577446,294.93743650779754,301.2003173828125,39846400,0.0,0.0
383,2022-01-18 00:00:00-05:00,2022,1,18,295.24823082629985,300.8119712654015,292.9858129389681,293.8694152832031,42333200,0.0,0.0
384,2022-01-19 00:00:00-05:00,2022,1,19,297.4037769741022,304.80269716461635,293.9179353193775,294.5296325683594,45933900,0.0,0.0
385,2022-01-20 00:00:00-05:00,2022,1,20,300.10310048812516,302.6082350893692,292.4031770647772,292.8498229980469,35380700,0.0,0.0
386,2022-01-21 00:00:00-05:00,2022,1,21,293.9082172607986,295.2870029567207,287.0336089676001,287.4414367675781,57984400,0.0,0.0
387,2022-01-24 00:00:00-05:00,2022,1,24,283.72254434338123,288.4900666398452,268.0410733422131,287.77154541015625,85731500,0.0,0.0
388,2022-01-25 00:00:00-05:00,2022,1,25,283.0622692025946,286.4315970589494,276.8965221990427,280.12017822265625,72848600,0.0,0.0
389,2022-01-26 00:00:00-05:00,2022,1,26,299.05442207109365,299.5496351641995,284.5284577844545,288.1016845703125,90428900,0.0,0.0
390,2022-01-27 00:00:00-05:00,2022,1,27,293.8790916253967,298.38445839019573,289.28630990590625,291.1408996582031,53481300,0.0,0.0
391,2022-01-28 00:00:00-05:00,2022,1,28,291.519591338495,299.5302383109327,285.907284705517,299.3166198730469,49743700,0.0,0.0
392,2022-01-31 00:00:00-05:00,2022,1,31,299.9865688837364,303.31704855180146,297.4814047993765,301.9576721191406,46444500,0.0,0.0
393,2022-02-01 00:00:00-05:00,2022,2,1,301.4042475470351,301.6178659923273,296.27743449220986,299.8021240234375,40950400,0.0,0.0
394,2022-02-02 00:00:00-05:00,2022,2,2,300.64685370133134,305.97756540493566,299.91861310216416,304.36572265625,36636000,0.0,0.0
395,2022-02-03 00:00:00-05:00,2022,2,3,300.51090662551127,302.20044499578506,291.25739709798916,292.5099792480469,43730000,0.0,0.0
396,2022-02-04 00:00:00-05:00,2022,2,4,291.5001050880501,299.8408828984907,291.2670776055158,297.0638732910156,35096500,0.0,0.0
397,2022-02-07 00:00:00-05:00,2022,2,7,297.28724470910936,298.90877717897297,291.1991343489562,292.21868896484375,28533300,0.0,0.0
398,2022-02-08 00:00:00-05:00,2022,2,8,292.50991149942354,296.69486421121434,291.2476399167791,295.723876953125,32421200,0.0,0.0
